Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
23827,PRBL,1,YOLO AVE,1900,Berkeley,Prunus blireiana,Blierana plum,BDS
23829,LILU,2,YOLO AVE,1900,Berkeley,Ligustrum lucidum,Chinese privet,BEM
23831,PICH,1,YOLO AVE,1908,Berkeley,Pistacia chinensis,Chinese pistache,BDM
23832,SAMA,1,YOLO AVE,1908,Berkeley,Salix matsudana,Corkscrew willow,BDS
23833,PICH,1,YOLO AVE,1912,Berkeley,Pistacia chinensis,Chinese pistache,BDM
23834,ACNE,2,YOLO AVE,1916,Berkeley,Acer negundo,Boxelder,BDL
23836,SAMA,1,YOLO AVE,1920,Berkeley,Salix matsudana,Corkscrew willow,BDS
23837,PRCE,1,YOLO AVE,1920,Berkeley,Prunus cerasifera,Cherry plum,BDS
23838,DIVI,1,YOLO AVE,1920,Berkeley,Diospyros virginiana,Common persimmon,BDM
23840,PYKA,1,BONITA AVE,1202,Berkeley,Pyrus kawakamii,Evergreen pear,BDS
23841,LIST,2,BONITA AVE,1202,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23842,QUAG,2,BONITA AVE,1212,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
23843,NYSY,1,BONITA AVE,1216,Berkeley,Nyssa sylvatica,Black tupelo,BDL
23845,LIST,3,BONITA AVE,1226,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23846,LIST,3,BONITA AVE,1226,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23851,PRCE,1,BERRYMAN ST,1915,Berkeley,Prunus cerasifera,Cherry plum,BDS
23852,PIUN,1,BERRYMAN ST,1915,Berkeley,Pittosporum undulatum,Victorian box,BEM
23853,PRCE,2,BERRYMAN ST,1915,Berkeley,Prunus cerasifera,Cherry plum,BDS
23854,PRIL,2,BERRYMAN ST,1915,Berkeley,Prunus ilicifolia,Hollyleaf cherry,BES
23855,PIUN,1,BERRYMAN ST,1915,Berkeley,Pittosporum undulatum,Victorian box,BEM
23856,PRCE,1,BERRYMAN ST,1915,Berkeley,Prunus cerasifera,Cherry plum,BDS
23857,LIOV,2,BERRYMAN ST,1915,Berkeley,Ligustrum ovalifolium,California privet,BES
23858,QUAG,1,BERRYMAN ST,1915,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
23859,PI2,1,BONITA AVE,1275,Berkeley,Pinus species,Pine,CEL
23860,ERJA,1,BONITA AVE,1275,Berkeley,Eriobotrya japonica,Loquat tree,BES
23861,PITO,3,BONITA AVE,1235,Berkeley,Pittosporum tobira,Japanese pittosporum,BES
23862,PITO,2,BONITA AVE,1235,Berkeley,Pittosporum tobira,Japanese pittosporum,BES
23863,ACME,6,BONITA AVE,1231,Berkeley,Acacia melanoxylon,Black acacia,BEL
23864,SCMO,1,BONITA AVE,1231,Berkeley,Schinus molle,California peppertree,BEM
23865,PI23,2,BONITA AVE,1231,Berkeley,Pittosporum species,Cheesewood,BES
23866,PI23,2,BONITA AVE,1231,Berkeley,Pittosporum species,Cheesewood,BES
23867,PI23,1,BONITA AVE,1231,Berkeley,Pittosporum species,Cheesewood,BES
23868,PI23,2,BONITA AVE,1227,Berkeley,Pittosporum species,Cheesewood,BES
23869,PI23,3,BONITA AVE,1227,Berkeley,Pittosporum species,Cheesewood,BES
23870,NYSY,1,BONITA AVE,1227,Berkeley,Nyssa sylvatica,Black tupelo,BDL
23871,NYSY,1,BONITA AVE,1227,Berkeley,Nyssa sylvatica,Black tupelo,BDL
23872,NYSY,1,BONITA AVE,1225,Berkeley,Nyssa sylvatica,Black tupelo,BDL
23873,NYSY,1,BONITA AVE,1225,Berkeley,Nyssa sylvatica,Black tupelo,BDL
23874,NYSY,1,BONITA AVE,1223,Berkeley,Nyssa sylvatica,Black tupelo,BDL
23875,NYSY,1,BONITA AVE,1223,Berkeley,Nyssa sylvatica,Black tupelo,BDL
23876,LIST,3,BONITA AVE,1211,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23877,SCMO,4,BONITA AVE,1209,Berkeley,Schinus molle,California peppertree,BEM
23878,PRCE,1,BONITA AVE,1207,Berkeley,Prunus cerasifera,Cherry plum,BDS
23879,ACPA,1,BONITA AVE,1205,Berkeley,Acer palmatum,Japanese maple,BDS
23880,NYSY,2,BONITA AVE,1203,Berkeley,Nyssa sylvatica,Black tupelo,BDL
23881,ACME,5,YOLO AVE,1928,Berkeley,Acacia melanoxylon,Black acacia,BEL
23882,PRCE,2,YOLO AVE,1928,Berkeley,Prunus cerasifera,Cherry plum,BDS
23884,PRCE,1,YOLO AVE,1934,Berkeley,Prunus cerasifera,Cherry plum,BDS
23885,PRCE,1,YOLO AVE,1934,Berkeley,Prunus cerasifera,Cherry plum,BDS
23886,PYCO,1,YOLO AVE,1940,Berkeley,Pyrus communis,Common pear,BDM
23887,MA2,1,YOLO AVE,1940,Berkeley,Malus species,Apple,BDS
23888,ACPA,1,YOLO AVE,1940,Berkeley,Acer palmatum,Japanese maple,BDS
23889,PRAR,1,YOLO AVE,1940,Berkeley,Prunus species,Plum,BDS
23890,MA2,1,YOLO AVE,1940,Berkeley,Malus species,Apple,BDS
23891,FICA,2,YOLO AVE,1940,Berkeley,Ficus carica,Common fig,BDS
23895,ACPL,3,MILVIA ST,1208,Berkeley,Acer platanoides,Norway maple,BDL
23896,LIST,2,MILVIA ST,1210,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23897,LIST,3,MILVIA ST,1210,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23898,FRUH,5,MILVIA ST,1212,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23899,LIST,2,MILVIA ST,1214,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23900,LIST,2,MILVIA ST,1214,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23902,GIBI,1,MILVIA ST,1218,Berkeley,Ginkgo biloba,Ginkgo,BDL
23903,CRPH,1,MILVIA ST,1220,Berkeley,Crataegus phaenopyrum,Washington hawthorn,BDS
23904,LIST,1,MILVIA ST,1224,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23905,LIST,1,MILVIA ST,1224,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23906,LIST,1,MILVIA ST,1224,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23907,LIST,1,MILVIA ST,1228,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23908,LIST,1,MILVIA ST,1228,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23911,PI2,1,MILVIA ST,1236,Berkeley,Pinus species,Pine,CEL
23912,CHLA2,1,MILVIA ST,1236,Berkeley,Chamaecyparis lawsoniana,Port orford cedar,CEL
23913,QUAG,3,BERRYMAN ST,2005,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
23914,AC,1,BERRYMAN ST,2005,Berkeley,Acer species,Maple,BDM
23915,FRUH,6,BERRYMAN ST,2005,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23916,FRUH,5,MILVIA ST,1225,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23917,FRUH,3,MILVIA ST,1225,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23918,FRUH,3,MILVIA ST,1225,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23920,FRUH,3,MILVIA ST,1225,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23921,FRUH,2,MILVIA ST,1225,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23922,FRUH,3,MILVIA ST,1225,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23923,FRUH,3,MILVIA ST,1225,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23924,FRUH,4,MILVIA ST,1225,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23925,LIST,2,MILVIA ST,1225,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23926,LIST,2,MILVIA ST,1225,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23927,LIST,2,MILVIA ST,1225,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23928,LIST,2,MILVIA ST,1225,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23929,LIST,2,MILVIA ST,1225,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23930,QUAG,1,EUNICE ST,2025,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
23931,QUAG,3,EUNICE ST,2025,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
23932,QUAG,1,EUNICE ST,2025,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
23933,LIST,2,EUNICE ST,2015,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23934,QUAG,2,EUNICE ST,2015,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
23935,LIST,3,EUNICE ST,2015,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23936,CILI,1,EUNICE ST,2005,Berkeley,Citrus limon,Lemon,BES
23937,PRAR,1,EUNICE ST,2005,Berkeley,Prunus species,Plum,BDS
23938,QUAG,1,EUNICE ST,2005,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
